0,0.0036
10000,7.2665
20000,14.9314
30000,22.9043
40000,36.4586
50000,43.6024
60000,51.0845
70000,58.1005
80000,65.4494
90000,72.3877
100000,79.5981
110000,86.385
120000,92.6502
130000,100.056
140000,107.725
150000,115.453
160000,129.799
170000,136.738
180000,143.776
190000,150.981
200000,158.743
210000,166.874
220000,174.4
230000,182.706
240000,193.114
250000,204.312
260000,214.036
270000,230.176
280000,238.006
290000,246.419
300000,255.372
310000,263.582
320000,271.996
330000,279.79
340000,289.715
350000,297.949
360000,306.681
370000,315.364
380000,324.488
390000,333.349
400000,348.748
410000,356.987
420000,364.696
430000,373.08
440000,381.575
450000,389.64
460000,397.734
470000,406.133
480000,414.55
490000,423.342
500000,432.183
510000,439.116
520000,444.894
530000,452.383
540000,461.38
550000,469.937
560000,477.852
570000,486.826
580000,494.317
590000,502.243
600000,509.653
610000,517.988
620000,527.105
630000,538.483
640000,547.219
650000,556.078
660000,564.499
670000,573.305
680000,582.22
690000,608.755
700000,617.914
710000,626.947
720000,637.049
730000,646.22
740000,654.947
750000,662.906
760000,671.56
770000,680.942
780000,690.437
790000,699.662
800000,708.94
810000,717.019
820000,724.909
830000,733.8
840000,746.71
850000,755.076
860000,764.277
870000,773.762
880000,784.398
890000,791.066
900000,798.019
910000,804.69
920000,823.452
930000,832.69
940000,848.937
950000,857.787
960000,867.027
970000,876.357
980000,885.617
990000,899.707
1000000,909.012
