0,0.0027
10000,6.9904
20000,14.4567
30000,22.9029
40000,34.4663
50000,40.1783
60000,48.3357
70000,56.1026
80000,71.399
90000,78.6307
100000,85.954
110000,95.4601
120000,102.918
130000,110.212
140000,117.718
150000,125.227
160000,135.651
170000,143.958
180000,150.934
190000,157.744
200000,164.868
210000,176.661
220000,183.607
230000,190.388
240000,197.004
250000,204.279
260000,211.709
270000,219.029
280000,226.41
290000,243.602
300000,251.006
310000,257.846
320000,265.366
330000,272.981
340000,280.812
350000,288.457
360000,296.055
370000,302.898
380000,310.139
390000,317.162
400000,334.079
410000,352.886
420000,360.078
430000,367.976
440000,375.644
450000,389.154
460000,396.516
470000,404.208
480000,411.787
490000,419.525
500000,432.345
510000,442.694
520000,450.977
530000,459.34
540000,466.811
550000,474.218
560000,481.688
570000,488.499
580000,499.288
590000,506.646
600000,514.179
610000,536.127
620000,546.054
630000,555.147
640000,563.633
650000,575.421
660000,586.397
670000,594.151
680000,601.447
690000,608.392
700000,616.255
710000,623.924
720000,631.844
730000,640.15
740000,650.587
750000,656.532
760000,663.138
770000,668.211
780000,675.043
790000,682.568
800000,690.177
810000,697.797
820000,728.725
830000,736.755
840000,744.876
850000,752.24
860000,758.781
870000,765.463
880000,772.013
890000,779.707
900000,786.543
910000,792.627
920000,799.008
930000,804.916
940000,811.227
950000,816.848
960000,824.438
970000,832.557
980000,840.657
990000,853.345
1000000,860.315
