0,0.0022
10000,10.5888
20000,32.7951
30000,60.1759
40000,99.7996
50000,157.859
60000,227.634
70000,315.851
80000,415.149
90000,522.292
100000,645.307
110000,790.314
120000,934.428
130000,1089.52
140000,1253.85
150000,1442.68
160000,1646.23
170000,1870.38
180000,2069.54
190000,2247.93
200000,2489.03
210000,2811.48
220000,3093.88
230000,3291.15
240000,3603.97
250000,3964.51
260000,4218.43
270000,4563.37
280000,4906.87
290000,5276.77
300000,5620.43
310000,6019.51
320000,6354.68
330000,6758.79
340000,7140.66
350000,7537.99
360000,7907.5
370000,8311.74
380000,8834.18
390000,9331.59
400000,9845.06
410000,10312.5
420000,10735.7
430000,11230.2
440000,11748.8
450000,12278.8
460000,12902.1
470000,13511.8
480000,14003.8
490000,14555.5
500000,15105.6
510000,15642.5
520000,16252.5
530000,16844.1
540000,17446.9
550000,18039.1
560000,18756.8
570000,19493.1
580000,20230
590000,20987.3
600000,21736.1
610000,22503.2
620000,23289
630000,24054.6
640000,24901.2
650000,25710.9
660000,26554.6
670000,27422.5
680000,28281.3
690000,29153
700000,30049.9
710000,30947.1
720000,31858.7
730000,32762.5
740000,33678.1
750000,34612
760000,35554
770000,36536.9
780000,37535.7
790000,38457.6
800000,39463.3
810000,40341.5
820000,41378.4
830000,42419.9
840000,43484.2
850000,44577.4
860000,45479.9
870000,46594.5
880000,47705.2
890000,48830.1
900000,49979.2
910000,50973.7
920000,52105.8
930000,53192.1
940000,54316.9
950000,55432.8
960000,56454
970000,57679.7
980000,58912.3
990000,60179.6
1000000,61466.1
