0,0.0043
10000,7.2876
20000,14.5214
30000,22.0288
40000,29.2767
50000,36.5877
60000,43.894
70000,51.1742
80000,58.3649
90000,65.3923
100000,72.4899
110000,81.0387
120000,90.0314
130000,97.2245
140000,114.76
150000,122.418
160000,130.03
170000,137.644
180000,145.299
190000,154.163
200000,162.651
210000,170.085
220000,177.948
230000,188.301
240000,196.083
250000,202.67
260000,210.59
270000,219.047
280000,226.719
290000,234.63
300000,242.34
310000,250.35
320000,259.091
330000,267.846
340000,276.669
350000,293.708
360000,302.618
370000,310.205
380000,318.901
390000,341.217
400000,350.015
410000,358.779
420000,366.507
430000,375.114
440000,383.382
450000,397.984
460000,406.643
470000,415.228
480000,423.651
490000,432.124
500000,440.715
510000,448.84
520000,456.903
530000,465.662
540000,474.816
550000,484.01
560000,495.361
570000,503.813
580000,512.172
590000,520.88
600000,529.536
610000,537.979
620000,546.886
630000,555.501
640000,563.866
650000,573.29
660000,588.091
670000,597.761
680000,604.242
690000,611.795
700000,618.739
710000,625.941
720000,633.102
730000,639.73
740000,647.402
750000,655.857
760000,663.463
770000,670.958
780000,679.828
790000,688.592
800000,696.659
810000,706.131
820000,713.847
830000,722.152
840000,729.224
850000,737.32
860000,743.779
870000,749.962
880000,757.607
890000,765.565
900000,773.65
910000,779.999
920000,787.038
930000,797.079
940000,809.234
950000,818.502
960000,825.514
970000,833.917
980000,843.103
990000,852.534
1000000,859.945
